AREA,COUNTRY,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM,ELEV_SRTM_PRED,LAT,LONGITUDE,LONG_NAME,MATTVEG,MER1990_40,MER1995_40,MER2000_40,MER2005_40,NEWCOUNTRYID,POPGPW_1990_40,POPGPW_1995_40,POPGPW_2000_40,POPGPW_2005_40,PPP1990_40,PPP1995_40,PPP2000_40,PPP2005_40,PREC_NEW,PRECMAX,PRECMIN,PRECSD,PRECAVNEW80_08,PRECSDNEW80_08,QUALITY,RIG_xi0710,ROUGH,SOIL_UNIT,TEMP_NEW,TEMPAV_8008,TEMPMAX,TEMPMIN,TEMPSD,TEMPSD80_08,QUALITY_REVISION,DATE OF LAST,,,,,,,,,
6370.563,Canada,1074.093,1074.093,1074.093,790.0703,790070.3,1419326,1074093,1413814,227.5883,227.5883,59,-72,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,474.8,68.33,22.32,16.76,480.3594828,54.41565369,1,1,0.02,2,-3.35,-4.787284414,8.11,-24.27,12.2,1.583887,3,2/1/11,,,,,,,,,
6236.781,Canada,1056.823,1056.823,1056.823,766.9878,766987.8,1417890,1056823,1414079,180.7066,180.7066,59,-71,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,481.9,65.08,22.01,15.85,488.8663759,59.25147644,0.5,0.979,0.03,2,-2.48,-4.228591931,7.99,-23.68,11.97,1.650149625,3,2/1/11,,,,,,,,,
2981.423,Canada,876.7201,876.7201,876.7201,715.9929,715992.9,1452799,876720.1,1458304,191.5189,191.5189,59,-66,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,568.6,62.74,20.06,14.76,555.3482724,75.807474,1,0.468,0.14,2,-1.5,-2.976724055,7.77,-20.83,10.73,1.743883388,3,2/1/11,,,,,,,,,
6186.04,Canada,1553.326,1553.326,1546.865,1341.123,1341123,1821726,1553326,1546865,,395,60,-105,Canada,14,0,0,0,0,124,0,0,0,0,0,0,0,0,278.1,62.48,12.29,16.72,327.8310345,50.72124962,1,1,0.03,141,-7.48,-6.059123517,13.81,-29.53,15.77,1.333717043,3,2/1/11,,,,,,,,,
6186.04,Canada,1607.199,1607.199,1588.587,1370.769,1370769,1854316,1607200,1588587,,388,60,-104,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,272.3,65.71,11.35,17.5,297.8931034,56.53991435,1,1,0.03,141,-7.95,-7.324497172,13.71,-29.57,15.78,1.299453483,3,2/1/11,,,,,,,,,
6186.04,Canada,1661.281,1661.281,1631.488,1355.896,1355896,1888431,1661281,1631488,,348,60,-103,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,263.8,64.37,9.79,17.51,275.418969,67.38289176,1,1,0.01,141,-7.95,-7.801077552,13.74,-29.85,15.91,1.284912529,3,2/1/11,,,,,,,,,
6186.04,Canada,1715.546,1715.546,1675.473,1336.853,1336853,1923987,1715546,1675473,,348,60,-102,Canada,14,0,0,0,0,124,0,0,0,0,0,0,0,0,256.8,61.72,8.38,17.36,264.2379276,80.30177596,1,1,0.03,141,-8.25,-8.298275621,13.61,-30.21,16.04,1.276777163,3,2/1/11,,,,,,,,,
6186.04,Canada,1769.969,1769.969,1720.454,1320.404,1320404,1960807,1769969,1720454,,324,60,-101,Canada,14,0,0,0,0,124,0,0,0,0,0,0,0,0,258.8,59.84,7.8,17.37,276.2,88.19331167,1,1,0.02,22,-8.3,-8.367528483,13.42,-30.24,16.03,1.259527071,3,2/1/11,,,,,,,,,
6186.04,Canada,1824.531,1824.531,1766.349,1306.635,1306635,1998612,1824531,1766349,,296,60,-100,Canada,14,0,0,0,0,124,0,0,0,0,0,0,0,0,277.3,59.41,8.41,17.51,292.0818966,88.42181345,1,1,0.02,22,-8.5,-8.377729828,13.14,-29.99,15.87,1.238936408,3,2/1/11,,,,,,,,,
6186.04,Canada,1879.214,1879.214,1780.894,1295.67,1295670,2037638,1879214,1780894,,281,60,-99,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,310.5,59.05,9.23,17.56,306.6431034,85.96742269,1,1,0.02,25,-8.68,-8.475287448,12.72,-29.79,15.68,1.231074611,3,2/1/11,,,,,,,,,
6186.04,Canada,1934,1934,1769.395,1287.582,1287582,2041791,1934000,1769395,,192,60,-98,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,345,56.78,9.41,17.19,337.5896586,85.92976467,1,1,0.02,25,-8.53,-8.481321759,12.49,-29.56,15.54,1.235665504,3,2/1/11,,,,,,,,,
6186.04,Canada,1988.876,1988.876,1760.153,1282.425,1282425,2028011,1988876,1760153,,151,60,-97,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,368.1,54.96,9.84,16.71,365.4853448,88.91292629,1,1,0.01,25,-8.7,-8.814223897,12.03,-29.5,15.38,1.247105589,3,2/1/11,,,,,,,,,
6186.04,Canada,2024.832,2016.243,1753.204,1280.237,1280237,2016243,2024832,1753204,,78,60,-96,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,383.2,54.36,9.85,16.05,376.0086207,95.51304821,1,1,0.03,25,-8.48,-8.705962483,11.63,-29.44,15.23,1.252502636,3,2/1/11,,,,,,,,,
2839.392,Canada,1996.322,1996.322,1760.581,1291.289,1291289,2019652,1996322,1760581,,11,60,-95,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,390.8,52.76,9.44,15.49,372.8017207,101.6860309,1,0.459,0.01,0,-8.23,-8.533908103,11.29,-29.53,15.16,1.256082956,3,2/1/11,,,,,,,,,
6136.551,Canada,1294.323,1294.323,1294.323,1035.031,1035031,1561666,1294323,1558093,,107,60,-77,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,439.1,60.3,14.68,16.67,438.944831,54.6225958,0.5,0.992,0.04,2,-6.7,-7.039439724,7.73,-25.37,12.32,1.374352499,3,2/1/11,,,,,,,,,
6186.04,Canada,1266.311,1266.311,1266.311,1000.886,1000886,1550309,1266312,1546223,,179,60,-76,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,439.9,64.09,17.44,16.51,435.9913793,53.42754075,1,1,0.03,2,-6.98,-7.383476931,7.62,-25.49,12.33,1.39818352,3,2/1/11,,,,,,,,,
6186.04,Canada,1240.372,1240.372,1240.372,969.3494,969349.4,1541736,1240372,1537131,,243,60,-75,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,439.8,66.85,19.83,16.34,430.8482759,53.04906335,1,1,0.04,2,-6.85,-7.55790231,7.49,-25.63,12.33,1.429471848,3,2/1/11,,,,,,,,,
6186.04,Canada,1194.795,1194.795,1194.795,940.5204,940520.4,1535704,1194795,1530581,,270,60,-74,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,439.2,67.8,21.11,16.18,424.0456931,54.06526661,1,1,0.04,2,-6.35,-7.33627869,7.4,-25.56,12.3,1.496884007,3,2/1/11,,,,,,,,,
6186.04,Canada,1149.59,1149.59,1149.59,914.6591,914659.1,1532244,1149590,1526606,,274,60,-73,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,439.4,67.24,21.79,15.97,422.9939655,57.40918786,1,1,0.04,2,-5.5,-6.978879241,7.24,-25.34,12.2,1.62111445,3,2/1/11,,,,,,,,,
6186.04,Canada,1104.926,1104.926,1104.926,892.027,892027,1530713,1104926,1525226,,265,60,-72,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,438.4,65.4,22.02,15.68,425.0862069,62.70657169,0.5,1,0.05,2,-5.15,-6.730675379,6.92,-24.92,11.97,1.820564997,3,2/1/11,,,,,,,,,
5999.616,Canada,1581.027,1581.027,1581.027,1389.8,1389800,1913877,1581027,1623355,,371,61,-105,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,254.9,54.96,10.69,15.07,269.2465517,44.29474973,1,1,0.02,22,-8.2,-7.735129552,13.14,-30.58,15.98,1.399321252,3,2/1/11,,,,,,,,,
5999.616,Canada,1633.312,1633.312,1633.312,1437.808,1437808,1944239,1633312,1662286,,342,61,-104,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,246.9,57.02,9.47,15.7,260.6724138,55.04156357,1,1,0.03,22,-8.3,-8.099137897,13.05,-30.66,16.01,1.345421435,3,2/1/11,,,,,,,,,
5999.616,Canada,1685.839,1685.839,1685.839,1460.077,1460077,1976086,1685839,1702431,,330,61,-103,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,238.1,57.11,8.14,16.02,257.5948276,70.79965174,1,1,0.01,22,-8.6,-8.542528517,12.96,-30.88,16.08,1.317220638,3,2/1/11,,,,,,,,,
5999.616,Canada,1738.379,1738.379,1738.379,1442.804,1442804,2009343,1738379,1743702,,316,61,-102,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,229.9,55.65,6.63,16.17,270.8775862,86.78014152,1,1,0.02,22,-8.8,-8.549569103,12.85,-31.11,16.19,1.307270479,3,2/1/11,,,,,,,,,
5999.616,Canada,1790.933,1790.933,1786.017,1427.884,1427884,2043937,1790934,1786017,,306,61,-101,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,230.7,54.5,6.18,16.27,305.8267241,91.9894957,1,1,0.01,25,-9.03,-8.474496897,12.67,-31.19,16.19,1.310295447,3,2/1/11,,,,,,,,,
5999.616,Canada,1843.695,1843.695,1829.298,1415.445,1415445,2079798,1843695,1829298,,303,61,-100,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,246.9,54.49,7.18,16.37,300.5172414,85.05881083,1,1,0.01,25,-9.2,-8.59267269,12.34,-31.06,16.04,1.302969415,3,2/1/11,,,,,,,,,
5999.616,Canada,1896.641,1896.641,1873.472,1405.554,1405555,2116736,1896641,1873472,,258,61,-99,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,272.3,53.64,7.86,16.31,297.6922414,76.36671895,1,1,0.03,25,-9.3,-8.76939631,12.11,-30.85,15.91,1.301118518,3,2/1/11,,,,,,,,,
5999.616,Canada,1949.748,1949.748,1878.954,1398.268,1398268,2149361,1949748,1878954,,184,61,-98,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,300.6,51.84,8.21,16.06,307.0439655,74.55486195,1,1,0.02,25,-9.4,-9.042815828,11.92,-30.65,15.79,1.299915771,3,2/1/11,,,,,,,,,
5999.616,Canada,2003,2003,1870.447,1393.627,1393627,2136567,2003000,1870447,,142,61,-97,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,324.5,50.46,8.62,15.74,324.7724138,81.02042576,1,1,0.02,164,-9.63,-9.640948517,11.58,-30.62,15.67,1.30281006,3,2/1/11,,,,,,,,,
5999.616,Canada,2056.377,2056.377,1864.054,1391.658,1391658,2125649,2056377,1864054,,85,61,-96,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,338.4,50.2,8.66,15.32,333.6525862,93.39317244,0.5,1,0.02,164,-9.58,-9.81307469,11.2,-30.63,15.55,1.294754947,3,2/1/11,,,,,,,,,
5.999616,Canada,2007.995,2007.995,1899.476,1436.221,1436221,2140713,2007995,1899476,,43.5,61,-93,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,350.1,,,,#DIV/0!,#DIV/0!,-1,0.001,,0,-9.6,#DIV/0!,,,,#DIV/0!,3,2/1/11,,,,,,,,,
89.99424,Canada,1319.37,1319.37,1319.37,1209.224,1209224,1733856,1319370,1730666,,6,61,-79,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,380.8,49.2,9,14.92,#DIV/0!,#DIV/0!,0.5,0.015,0.01,0,-7.73,#DIV/0!,7.1,-25.1,11.99,#DIV/0!,3,2/1/11,,,,,,,,,
4865.688,Canada,1311.129,1311.129,1311.129,1155.253,1155253,1684201,1311129,1680828,,73,61,-78,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,386.4,52.7,11.98,15.14,378.6252931,48.77172339,0.5,0.811,0.06,2,-7.8,-7.938218138,7.14,-25.3,12.06,1.403718626,3,2/1/11,,,,,,,,,
5999.616,Canada,1269.763,1269.763,1269.763,1123.042,1123042,1670190,1269763,1666393,,207,61,-77,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,393.8,58.42,17.1,14.78,381.9189655,50.1292364,1,1,0.07,2,-8.23,-8.451077621,6.81,-25.8,12.09,1.405523517,3,2/1/11,,,,,,,,,
5999.616,Canada,1223.517,1223.517,1223.517,1092.5,1092500,1660075,1223517,1655808,,297,61,-76,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,403.6,62.95,20.19,14.63,374.4999966,51.50325789,0.5,1,0.04,2,-8.65,-9.158477483,6.66,-26.15,12.17,1.42006641,3,2/1/11,,,,,,,,,
5999.616,Canada,1177.607,1177.607,1177.607,1064.331,1064331,1652249,1177607,1647510,,340,61,-75,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,412.7,65.45,21.71,14.66,386.1482759,53.19256667,1,1,0.04,2,-8.48,-9.130028828,6.63,-26.31,12.23,1.4469674,3,2/1/11,,,,,,,,,
5999.616,Canada,1132.08,1132.08,1132.08,1038.731,1038732,1646747,1132080,1641536,,471,61,-74,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,420.3,68.62,25.02,14.56,396.1275862,55.92156111,0.5,1,0.09,2,-8.88,-9.549281759,6.05,-26.88,12.24,1.498526046,3,2/1/11,,,,,,,,,
5811.333,Canada,1613.238,1613.238,1613.238,1444.168,1444168,2007997,1613238,1703715,,312,62,-105,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,245.1,48.43,9.1,13.78,240.8172414,43.31500694,1,1,0.03,22,-8.13,-8.095186759,12.48,-31.29,16.09,1.389285273,3,2/1/11,,,,,,,,,
5811.333,Canada,1663.364,1663.364,1663.364,1490.638,1490638,2036304,1663364,1740015,,318,62,-104,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,242.1,50.32,8.2,14.31,245.575,52.45676664,1,1,0.02,22,-8.65,-8.772916931,12.25,-31.47,16.1,1.333596109,3,2/1/11,,,,,,,,,
5811.333,Canada,1713.817,1713.817,1713.817,1536.586,1536586,2066046,1713817,1777543,,289,62,-103,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,240.9,50.56,6.95,14.67,255.0767241,62.48041476,1,1,0.02,22,-8.9,-8.931824379,12.17,-31.62,16.16,1.31500237,3,2/1/11,,,,,,,,,
5811.333,Canada,1764.561,1764.561,1764.561,1549.509,1549509,2097160,1764561,1816221,,269,62,-102,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,240.7,49.97,5.92,14.92,267.3094828,66.71341875,1,1,0.02,22,-9.3,-9.073922379,12.07,-31.77,16.22,1.338336675,3,2/1/11,,,,,,,,,
5811.333,Canada,1815.567,1815.567,1815.567,1535.943,1535943,2129581,1815567,1855970,,283,62,-101,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,244.3,49.78,5.83,15.11,274.2137897,63.87434356,1,1,0.02,25,-9.88,-9.460488724,11.83,-31.87,16.21,1.364855532,3,2/1/11,,,,,,,,,
5811.333,Canada,1866.808,1866.808,1866.808,1524.649,1524649,2163248,1866808,1896719,,274,62,-100,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,252.7,49.53,6.37,15.21,275.0275862,60.60544138,1,1,0.03,25,-10.2,-9.76444,11.62,-31.84,16.15,1.387387179,3,2/1/11,,,,,,,,,
5811.333,Canada,1918.258,1918.258,1918.258,1515.681,1515681,2198098,1918258,1938401,,176,62,-99,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,264.4,47.84,6.46,15.06,276.5948276,61.63338373,1,1,0.05,164,-9.98,-9.689870586,11.68,-31.61,16.11,1.416131567,3,2/1/11,,,,,,,,,
5811.333,Canada,1969.895,1969.895,1969.895,1509.08,1509080,2234072,1969895,1980951,,142,62,-98,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,277.9,47.02,7.03,15.01,287.7086207,61.90277092,1,1,0.02,164,-10.35,-10.31630803,11.51,-31.53,16.03,1.435667498,3,2/1/11,,,,,,,,,
5811.333,Canada,2021.7,2021.7,1980.884,1504.878,1504878,2245421,2021700,1980884,,136,62,-97,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,290.4,46.87,7.68,14.93,300.9068966,64.21223942,1,1,0.02,164,-10.83,-10.89511438,11.19,-31.58,15.95,1.437608138,3,2/1/11,,,,,,,,,
5811.333,Canada,2073.652,2073.652,1974.985,1503.097,1503097,2235270,2073652,1974986,,91,62,-96,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,300.5,46.8,7.7,14.66,312.5172414,71.6793773,1,1,0.02,164,-10.83,-10.87794517,10.91,-31.6,15.85,1.418153134,3,2/1/11,,,,,,,,,
5811.333,Canada,2074.369,2074.369,1971.06,1503.038,1503038,2226897,2074369,1971060,,65,62,-95,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,309.1,46.08,7.56,14.38,324.4672414,83.24866475,0.5,1,0.02,164,-10.9,-10.80739941,10.51,-31.7,15.74,1.379250847,3,2/1/11,,,,,,,,,
1016.983,Canada,1917.104,1917.104,1917.104,1554.917,1554917,2172074,1917104,2014506,,26,62,-92,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,324.6,42.25,5.76,13.78,#DIV/0!,#DIV/0!,0.5,0.175,0.03,0,-10.98,#DIV/0!,9.51,-31.79,15.53,#DIV/0!,3,2/1/11,,,,,,,,,
92.98133,Canada,1879.712,1879.712,1879.712,1563.686,1563686,2154925,1879712,2025903,,2,62,-91,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,325.3,42.15,5.15,13.72,#DIV/0!,#DIV/0!,-1,0.016,0,0,-11.1,#DIV/0!,9.2,-31.25,15.37,#DIV/0!,3,2/1/11,,,,,,,,,
2766.195,Canada,1544.665,1544.665,1544.665,1454.447,1454447,1897830,1544665,1896646,,13,62,-84,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,299.1,52.29,8.21,15.82,282.268969,40.74207681,1,0.476,0.02,0,-10.6,-10.38965531,8.98,-28.58,14.03,1.303627948,3,2/1/11,,,,,,,,,
2859.176,Canada,1498.696,1498.696,1498.696,1434.88,1434880,1895662,1498696,1894108,,14,62,-83,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,305.9,52.09,8.26,15.58,286.4637966,40.18718271,1,0.492,0.02,164,-10.35,-10.21839034,8.67,-28.24,13.77,1.316067558,3,2/1/11,,,,,,,,,
133.6607,Canada,1461.794,1461.794,1461.794,1424.75,1424750,1899787,1461794,1897937,,76,62,-82,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,315,52.5,9.2,15.28,#DIV/0!,#DIV/0!,1,0.023,0.15,0,-10,#DIV/0!,8.1,-28.2,13.52,#DIV/0!,3,2/1/11,,,,,,,,,
2591.854,Canada,1232.073,1232.073,1232.073,1190.599,1190599,1749836,1232073,1745909,,293,62,-77,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,362.5,57.93,19.41,13.42,350.0568966,53.34300015,0.5,0.446,0.18,0,-9.08,-9.893965724,6.11,-26.19,11.95,1.435616449,3,2/1/11,,,,,,,,,
319.6233,Canada,1067.3,1067.3,1067.3,1067.3,1080923,1707800,1067300,1702237,,112,62,-73,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,427.3,59.87,16.2,14.74,#DIV/0!,#DIV/0!,1,0.055,0.17,0,-6.45,#DIV/0!,7.37,-25.27,12.15,#DIV/0!,3,2/1/11,,,,,,,,,
5621.235,Canada,1652.359,1652.359,1652.359,1494.135,1494135,2103825,1652359,1787426,,254,63,-105,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,240.3,43.79,7.69,12.7,217.037931,46.01896524,1,1,0.05,22,-8.45,-9.387931103,11.77,-31.83,16.14,1.299463853,3,2/1/11,,,,,,,,,
5621.235,Canada,1700.21,1700.21,1700.21,1539.704,1539704,2130235,1700210,1821261,,296,63,-104,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,240.7,44.71,7.29,13.13,226.1948276,54.3339547,1,1,0.03,164,-9.38,-10.36853459,11.38,-32.1,16.12,1.290715508,3,2/1/11,,,,,,,,,
5621.235,Canada,1748.468,1748.468,1748.468,1585.888,1585888,2158026,1748468,1856323,,244,63,-103,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,243.3,44.7,6.11,13.44,238.2025862,67.36597387,1,1,0.05,164,-9.63,-10.45775879,11.34,-32.18,16.16,1.317708695,3,2/1/11,,,,,,,,,
5621.235,Canada,1797.094,1797.094,1797.094,1632.627,1632627,2187144,1797094,1892538,,257,63,-102,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,246.2,45.06,5.62,13.74,248.737069,72.41318436,1,1,0.03,164,-10.4,-10.971336,11.12,-32.35,16.18,1.360799145,3,2/1/11,,,,,,,,,
5621.235,Canada,1846.053,1846.053,1846.053,1644.469,1644470,2217533,1846053,1929838,,236,63,-101,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,250.6,44.69,5.37,13.9,254.6086241,61.91922118,1,1,0.03,164,-10.88,-11.24856397,11.04,-32.4,16.2,1.403948668,3,2/1/11,,,,,,,,,
5621.235,Canada,1895.313,1895.313,1895.313,1634.172,1634172,2249137,1895313,1968156,,231,63,-100,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,255,44.58,5.75,14.03,259.1905172,52.64768913,1,1,0.04,164,-11.3,-11.51982772,10.91,-32.45,16.19,1.446348333,3,2/1/11,,,,,,,,,
5621.235,Canada,1944.846,1944.846,1944.846,1626.003,1626003,2281902,1944846,2007430,,177,63,-99,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,260.6,43.78,5.96,14.06,264.0741379,49.6276198,1,1,0.03,164,-11.55,-11.69296024,10.95,-32.37,16.2,1.500090222,3,2/1/11,,,,,,,,,
5621.235,Canada,1994.626,1994.626,1994.626,1619.995,1619995,2315775,1994626,2047601,,126,63,-98,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,265.7,43,6.29,14.08,269.5603448,49.04727972,1,1,0.02,164,-11.63,-11.72299014,11.02,-32.31,16.21,1.559234579,3,2/1/11,,,,,,,,,
5621.235,Canada,2044.63,2044.63,2044.63,1616.172,1616173,2350704,2044630,2088611,,117,63,-97,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,271,43.84,6.88,14.17,279.1482759,49.99254986,0.5,1,0.03,164,-11.98,-11.95747162,10.91,-32.33,16.2,1.63678275,3,2/1/11,,,,,,,,,
5621.235,Canada,2074.498,2074.498,2074.498,1614.552,1614553,2345080,2074498,2085988,,97,63,-96,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,277.3,44.16,7.03,14.06,289.85,51.72279564,0.5,1,0.03,164,-11.93,-11.73031569,10.65,-32.41,16.13,1.698625931,3,2/1/11,,,,,,,,,
5621.235,Canada,2027.292,2027.292,2027.292,1614.499,1614499,2324925,2027292,2082359,,85,63,-95,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,285.2,43.53,6.84,13.82,295.0068966,54.28284304,1,1,0.03,164,-11.93,-11.53979921,10.2,-32.51,15.99,1.630971193,3,2/1/11,,,,,,,,,
5210.884,Canada,1981.876,1981.876,1981.876,1611.702,1611702,2286907,1981876,2076878,,40,63,-94,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,294.5,41.91,6.16,13.55,295.5413793,56.86672792,1,0.927,0.03,164,-11.68,-11.1422411,9.86,-32.51,15.87,1.502388449,3,2/1/11,,,,,,,,,
5278.339,Canada,1933.715,1933.715,1933.715,1616.774,1616774,2253680,1933715,2078874,,20,63,-93,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,304,40.18,5.52,13.42,294.2632138,58.91156639,0.5,0.939,0.01,164,-11.58,-10.94013431,9.66,-32.43,15.77,1.414469337,3,2/1/11,,,,,,,,,
5019.763,Canada,1886.809,1886.809,1886.809,1621.417,1621417,2220768,1886809,2081034,,58,63,-92,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,312.3,40.95,5.24,13.5,281.2293103,64.67044584,0.5,0.893,0.04,164,-11.9,-11.14992817,9.07,-32.11,15.56,1.40906194,3,2/1/11,,,,,,,,,
140.5309,Canada,1777.042,1777.042,1777.042,1667.442,1667442,2202625,1777042,2141375,,1,63,-90,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,312.5,39.9,4,13.62,#DIV/0!,#DIV/0!,0.5,0.025,0,0,-11.55,#DIV/0!,8.7,-31.6,15.29,#DIV/0!,3,2/1/11,,,,,,,,,
39.34864,Canada,1736.073,1736.073,1736.073,1669.42,1669420,2181287,1736073,2150760,,88,63,-89,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,305.2,,,,#DIV/0!,#DIV/0!,-1,0.007,,0,-11.55,#DIV/0!,,,,#DIV/0!,3,2/1/11,,,,,,,,,
264.198,Canada,1669.524,1669.524,1669.524,1635.141,1635141,2105132,1669524,2104753,,5,63,-88,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,296.2,45.2,5.1,14.72,#DIV/0!,#DIV/0!,0.5,0.047,0.01,0,-11.55,#DIV/0!,8.85,-30.6,14.85,#DIV/0!,3,2/1/11,,,,,,,,,
1939.326,Canada,1636.427,1636.427,1636.427,1636.427,1650882,2101858,1636427,2101239,,6,63,-87,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,286.6,45.88,5.23,14.74,283.5068966,44.0571863,1,0.345,0.01,0,-11.53,-11.21149417,8.8,-30.51,14.79,1.282963792,3,2/1/11,,,,,,,,,
3653.802,Canada,1592.365,1592.365,1592.365,1592.365,1614676,2055632,1592365,2054727,,42,63,-86,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,277.3,48.63,6.6,15.07,282.8574655,41.95885551,1,0.65,0.04,164,-11.58,-11.347126,8.82,-30.12,14.6,1.274035277,3,2/1/11,,,,,,,,,
3243.452,Canada,1550.743,1550.743,1550.743,1550.743,1588568,2043070,1550743,2041862,,25,63,-85,Canada,22,0,0,0,0,124,0,0,0,0,0,0,0,0,270,49.56,6.87,15.05,280.3126448,41.3580715,1,0.577,0.03,164,-11.2,-11.10842879,8.95,-29.73,14.47,1.276191291,3,2/1/11,,,,,,,,,
584.6084,Canada,1504.965,1504.965,1504.965,1504.965,1573088,2043657,1504965,2042106,,7,63,-84,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,268.2,50.04,6.84,14.9,#DIV/0!,#DIV/0!,0.5,0.104,0.01,0,-10.9,#DIV/0!,9.08,-29.4,14.37,#DIV/0!,3,2/1/11,,,,,,,,,
910.64,Canada,1435.426,1435.426,1435.426,1435.426,1517699,2010102,1435426,2008034,,8,63,-83,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,275.7,50.29,7.43,14.66,260.8344862,40.89893787,1,0.162,0.01,0,-10.88,-10.77873548,8.43,-28.66,13.83,1.29225863,3,2/1/11,,,,,,,,,
2495.828,Canada,1399.791,1399.791,1399.791,1399.791,1483288,1986840,1399791,1984498,,26,63,-82,Canada,0,0,0,0,0,124,0,0,0,0,0,0,0,0,289.2,50.08,8.31,14.42,277.0568897,41.07111237,1,0.444,0.03,0,-10.78,-10.59583283,7.87,-28.12,13.43,1.300130047,3,2/1/11,,,,,,,,,
